text,joy,trust,fear,surprise,sadness,disgust,anger,anticipation,love,worried,disappointed,proud,embarrassed,jealous,calm,excited
"Đợi bàn phím cơ mini về mà háo hức nguyên buổi, mở ra thấy ổn nên rất vui lun",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Đơn sữa tắm thú cưng bị ngâm hơi lâu, mình lo thất lạc, nhận được rồi vẫn còn hơi bực Nhắn shop thì đang chờ xử lý.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Đơn bộ dao bếp xử lý rõ ràng, hàng về đúng số lượng, mình thấy ổn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Nhà mình săn được file đựng tài liệu giá hời, thấy mình canh sale quá chuẩn nên vui ghê",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Đơn túi tote vải được xác nhận và gửi đi khá đúng hẹn, mình tin shop hơn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tui cần đổi thông tin đơn chuột không dây, shop hỗ trợ nhanh nên cảm giác dễ chịu Hàng màu nhìn sạch.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Em mua vở kẻ ngang lần đầu mà ưng quá, hiệu quả rõ hơn mình nghĩ nên rất thích Bạn mình nhìn cũng hỏi link.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Hàng về tay đặt cho vui thôi mà miếng dán màn hình lại ngon hơn dự đoán, thấy đáng tiền thật Có thể người khác sẽ thấy ổn hơn mình.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Gối cổ chữ U vừa nhận đã lỗi, mình bực thật sự vì cần dùng ngay",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Em thấy phấn phủ phù hợp nhu cầu, giá vậy mà chất lượng không hề qua loa, mình thấy ổn áp lun Dù vậy giá này cũng khó đòi hỏi quá cao.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hàng về tay không thích mùi của mì rau củ, cảm giác hơi ghê và thất vọng",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Dây nhảy thể dục vừa nhận đã thấy yêu luôn, kiểu đúng món mình đang cần, dùng nhẹ nhàng dễ chịu",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Bạn cùng phòng mình đặt cho vui thôi mà túi chườm nóng lại ngon hơn dự đoán, thấy đáng tiền thật",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mình thấy khách khác nhận file đựng tài liệu mẫu mới hơn nên hơi ganh tị, dù hàng mik cũng dùng tốt",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Món thảm lau chân này làm mình vui cả buổi, dùng một lần là mê Hàng màu nhìn sạch.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Khẩu trang đi đường dính bẩn ở mép, nhìn rất khó chịu và mình bực thật ghê",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Bình sữa đúng mô tả, phần hoàn thiện sạch sẽ, mở ra là thấy có thiện cảm liền Dù vậy giá này cũng khó đòi hỏi quá cao.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thảm yoga nhìn khác ảnh làm mình hơi quê khi khoe với mọi người,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Nhà mình mua áo mưa cho chó tặng người khác mà hàng không nguyên vẹn, thất vọng và lo lắm nè",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Nước rửa tay khô vừa nhận đã thấy yêu luôn, kiểu đúng món mình đang cần, dùng nhẹ nhàng dễ chịu lun",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Săn sale được lo miếng dán màn hình không hợp, may mà dùng thử thấy nhẹ nhàng và ổn Mình dùng cho đi học thấy hợp.",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Bình giữ nhiệt bị lỗi nhỏ làm mình hơi buồn, không biết đổi trả có phiền không",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Khóa chống trộm xe dùng cũng được nhưng chưa tới mức như review, vui vì giá rẻ mà vẫn hơi hụt hẫng",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"Săn sale được thấy máy massage cổ phù hợp nhu cầu, giá vậy mà chất lượng không hề qua loa, được cái giá mềm nên mình tạm chấp nhận nè Dù vậy giá này cũng khó đòi hỏi quá cao.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mua lần này đặt cho vui thôi mà đồ chơi gỗ lại ngon hơn dự đoán, thấy đáng tiền thật Hàng cầm chắc tay.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Đèn học LED không có gì để chê lớn, thông tin shop đăng khá khớp thực tế lun",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mua giá đỡ điện thoại cho gia đình ai cũng khen, tự nhiên thấy mình chọn đồ cũng có gu luôn Mình dùng cho đi làm thấy hợp.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Trà gừng mật ong dùng cũng được nhưng chưa tới mức như review, vui vì giá rẻ mà vẫn hơi hụt hẫng",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mở khăn ướt cho bé ra thấy mùi khác kỳ trước, mình hơi hoang mang và chưa yên tâm",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Đơn ghế ăn dặm được xác nhận và gửi đi khá đúng hẹn, mình tin shop hơn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ban đầu sợ màu nước bị lỗi, nhận rùi kiểm tra kỹ thì thấy ổn nên yên tâm á mọi người Mình dùng cho đi học thấy hợp.",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Săn sale được đặt cho vui thôi mà bọc yên xe máy lại ngon hơn dự đoán, thấy đáng tiền thật",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Săn sale được mua quần jean ống rộng mà bị móp/trầy rõ, nhắn shop chờ phản hồi nên khá tức",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Mẫu sữa tắm thú cưng nhìn trên ảnh xinh hơn, ngoài đời hơi sến nên mình tiếc",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Đặt thử thấy gối tựa sofa phù hợp nhu cầu, giá vậy mà chất lượng không hề qua loa, để dùng thêm rồi ủng hộ shop nữa",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khô gà lá chanh dùng nhẹ nhàng, không quá nổi bật nhưng tạo cảm giác dễ chịu thiệt Hàng cầm chắc tay.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Săn sale được mua khẩu trang đi đường về dùng thử, ban đầu chất lượng ổn hơn mình tưởng, lần sau có dịp sẽ mua tiếp á",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mẹ mình mua lược chải lông lần hai, chất lượng vẫn đều nên khá tin tưởng Mình dùng cho chuyến đi cuối tuần thấy hợp.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Em không hiểu sao băng keo hai mặt lại được gửi trong tình trạng bẩn vậy, rất mất cảm tình",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Mình săn được áo mưa cho chó giá hời, thấy mình canh sale quá chuẩn nên vui ghê",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Kệ để giày bị lem như hàng trả lại, nhìn chán và bực mình",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Đặt thảm lau chân mới mà giao hàng lỗi thế này thì không ổn, mình rất bực",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Vừa mở hộp hộp cơm inox, cảm giác muốn thử ngay vì nhìn khá cuốn",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Mua mũ bảo hiểm xe đạp sale nên không quá đòi hỏi, có cái được có cái chưa ưng Mong lần sau kiểm hàng kỹ hơn.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mua lần này đặt cho vui thôi mà vở kẻ ngang lại ngon hơn dự đoán, thấy đáng tiền thật Mình sẽ dùng thêm rồi cập nhật sau.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Chọn rong biển ăn liền thay vì mẫu khác là đúng đắn, cảm giác mua hàng lần này khá tự tin",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Mua lần này mua hộp bút vì màu này, nhận về khác quá nên buồn và không muốn dùng ngay luôn Phần này làm mình hơi mất hứng.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Kính chống ánh sáng xanh đúng gu của mình, nhận hàng xong phấn khích tới mức chụp gửi bạn liền",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Sạc dự phòng khác mô tả nhiều hơn mình nghĩ, hơi sốc và thất vọng Mình đã quay video mở hàng để phòng đổi trả.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Áo khoác gió nhìn ổn lúc đầu, dùng rồi thấy bình thường hơn tưởng tượng",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mẹ mình thấy bình nước thể thao tạm ổn, có điểm thích nhưng vài chi tiết làm mình chưa hài lòng nha",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mình không ngờ bộ dao bếp lại lỏng lẻo vậy, cảm giác mua hơi sai lầm ghê",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Chì kẻ mày không hoạt động như mô tả, trải nghiệm này làm mình khó chịu Mình đã quay video mở hàng để phòng đổi trả.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Bạn cùng phòng mình không ngờ vở kẻ ngang lại lỏng lẻo vậy, cảm giác mua hơi sai lầm á mọi người",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Đọc vài bình luận xấu nên mình hơi lo, nhưng bao tay chống nắng về tay không có vấn đề gì",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Săn sale được thấy rèm cửa mỏng hợp với mình ghê, dùng xong cảm giác an tâm và thích lắm Hàng không bị méo.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Mua lần này chọn sạc dự phòng mà bị người nhà chê màu, ngại ghê nhưng vẫn dùng tạm",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Săn sale được mua tượng trang trí nhỏ làm quà nhưng không ưng lắm, buồn chút xíu",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Đặt thử mua túi tote vải về dùng thử, nói thật là chất lượng ổn hơn mình tưởng, mua sale vậy là lời rồi Mình sẽ dùng thêm rồi cập nhật sau.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Màu nước sốt mè rang ngoài đời lệch so với ảnh, nhìn buồn ghê vì mình chọn đúng màu đó lun Phần này làm mình hơi mất hứng.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Hàng về tay mua tất sơ sinh tặng người khác mà hàng không nguyên vẹn, thất vọng và lo lắm Phần này làm mình hơi mất hứng.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Mình đặt miếng dán phản quang từ đợt sale, tới lúc nhận vẫn còn vui vì thấy quá ổn trong tầm tiền",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Mẹ mình lo giá đỡ điện thoại không hợp, may mà dùng thử thấy nhẹ nhàng và ổn",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Chì kẻ mày làm mình thích cực, càng dùng càng thấy dễ chịu, chắc sẽ gắn bó lâu Mình sẽ dùng thêm rồi cập nhật sau.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Máy đo huyết áp nhận được nhìn khá chỉn chu, cảm giác cầm nắm/dùng rất vừa ý nên mình khá vui luôn",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Giao băng cá nhân chậm làm mình phải nhắn hỏi liên tục, mong shop cải thiện khâu vận chuyển Phần này làm mình hơi mất hứng.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Đặt thử nhận miếng dán màn hình mà phần mùi làm tụt cảm xúc, hơi thất vọng với lần mua này",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Mua lần này mua cáp sạc nhanh lần hai, chất lượng vẫn đều nên khá tin tưởng",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Đơn kem chống nắng xử lý rõ ràng, hàng về đúng số lượng, mình thấy ổn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Em thấy tạ tay cao su hợp với mình ghê, dùng xong cảm giác an tâm và thích lắm Dù vậy giá này cũng khó đòi hỏi quá cao.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Mẹ mình hỏi shop về khung ảnh gỗ thì được trả lời rõ, nhận hàng xong thấy yên tâm hơn hẳn á mọi người",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mua lần này không nghĩ sẽ thích hạt cho mèo nhiều vậy, cảm giác rất hào hứng khi dùng á Bạn mình nhìn cũng hỏi link.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Mở mặt nạ đất sét ra thấy thiếu chi tiết, bất ngờ và bực ghê",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Tui kiểm tra tất sơ sinh thấy không thiếu món nào, thông tin đặt hàng rõ ràng thiệt",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thấy shop tư vấn bộ dao bếp khá kỹ nên mình an tâm đặt, hàng về đúng như trao đổi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tất sơ sinh dùng nhẹ nhàng, không quá nổi bật nhưng tạo cảm giác dễ chịu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tui mua giá đỡ điện thoại xe máy lần đầu mà ưng quá, hiệu quả rõ hơn mình nghĩ nên rất thích",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Hàng về tay thấy ốp lưng điện thoại phù hợp nhu cầu, giá vậy mà chất lượng không hề qua loa, bù lại shop phản hồi khá nhanh",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mẹ mình săn được giày sneaker giá hời, thấy mình canh sale quá chuẩn nên vui ghê lun",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Mua mì rau củ cho gia đình ai cũng khen, tự nhiên thấy mình chọn đồ cũng có gu",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Mẫu gương chiếu hậu nhìn trên ảnh xinh hơn, ngoài đời hơi sến nên mình tiếc",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Băng keo hai mặt dùng được nhưng giao lâu quá, mik sốt ruột mấy ngày liền và hơi bực á Mong lần sau kiểm hàng kỹ hơn.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Mua lần này nhận sách kỹ năng trong tình trạng ổn, dùng bình thường và cảm giác yên tâm",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Em mua tiểu thuyết bìa mềm tặng người khác mà hàng không nguyên vẹn, thất vọng và lo lắm á",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Chọn bao tay chống nắng thay vì mẫu khác là đúng đắn, cảm giác mua hàng lần này khá tự tin Dù vậy giá này cũng khó đòi hỏi quá cao.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Túi chườm nóng nhận được nhìn khá chỉn chu, cảm giác cầm nắm/dùng rất vừa ý nên mình khá vui á",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gương chiếu hậu có mùi hắc khó chịu, mở túi ra là muốn cất đi luôn Có thể người khác sẽ thấy ổn hơn mình.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Bạn cùng phòng mình nhận khăn ướt cho bé mà phần mùi làm tụt cảm xúc, hơi thất vọng với lần mua này",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Hàng về tay đặt cho vui thôi mà ổ nằm cho mèo lại ngon hơn dự đoán, thấy đáng tiền thật Bạn mình nhìn cũng hỏi link.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Không ngờ máy tính bỏ túi giá mềm mà hoàn thiện tốt vậy, shop gói cũng khá gọn gàng á",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Máy massage cổ nhìn khác ảnh làm mình hơi quê khi khoe với mọi người,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Đang chờ kem body về, review khen nhiều nhưng mình vẫn hơi lo chất lượng",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Tui mua mì rau củ vì màu này, nhận về khác quá nên buồn và không muốn dùng ngay á Mong lần sau kiểm hàng kỹ hơn.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Dầu nhớt xe máy làm mình hồi hộp lúc mở hộp, kiểm tra xong thì thở phào",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Dầu nhớt xe máy có vấn đề nhỏ nhưng shop xử lý nhẹ nhàng, mình bình tĩnh dùng tiếp đc luôn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Canh mã giảm giá để mua ghế ăn dặm thành công, nhận hàng xong càng thấy lời Mình dùng cho bếp nhỏ thấy hợp.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Em khoe đơn serum dưỡng ẩm với bạn vì mua được giá tốt, cảm giác hãnh diện nhẹ",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Mẹ mình khoe chảo chống dính với bạn và được khen biết chọn, vui âm ỉ luôn",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Bình giữ nhiệt đúng gu của mình, nhận hàng xong phấn khích tới mức chụp gửi bạn liền",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Đọc vài bình luận xấu nên mình hơi lo, nhưng serum dưỡng ẩm về tay không có vấn đề gì",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Dùng găng tay tập gym xong cảm giác mọi thứ ổn ổn, không phải lo nghĩ nhiều",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Bỉm em bé nhận được nhìn khá chỉn chu, cảm giác cầm nắm/dùng rất vừa ý nên mình khá vui",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Em đặt giày sneaker mà vừa mong vừa lo, sợ màu/size không giống ảnh Hàng nhẹ hơn tưởng.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Mở khăn ướt cho bé ra thấy mùi lạ làm mình chán hẳn, không dám dùng ngay",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Tui không kỳ vọng cao về mì rau củ, ai dè nhận hàng lại rất ưng, mình thấy ổn áp",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bạn cùng phòng mình thấy khách khác nhận ốp lưng điện thoại mẫu mới hơn nên hơi ganh tị, dù hàng mình cũng dùng tốt",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Nhận kem body xong có thắc mắc, shop phản hồi lịch sự làm mình yên tâm hơn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mua lần này đặt đèn học LED mà vừa mong vừa lo, sợ màu/size không giống ảnh Bạn mình nhìn cũng hỏi link.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Không ngờ máy hâm sữa giá mềm mà hoàn thiện tốt vậy, shop gói cũng khá gọn gàng",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Đơn khẩu trang đi đường xử lý rõ ràng, hàng về đúng số lượng, mik thấy ổn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tui để tai nghe bluetooth trong nhà thấy gọn gàng hơn, nhìn cũng thư thái",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mua lần này mua miếng dán phản quang lần hai, chất lượng vẫn đều nên khá tin tưởng Dù vậy giá này cũng khó đòi hỏi quá cao.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Ốp lưng điện thoại bị lem như hàng trả lại, nhìn chán và bực mình",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Săn sale được khoe đơn tượng trang trí nhỏ với bạn vì mua được giá tốt, cảm giác hãnh diện nhẹ",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Mẹ mình chờ máy hút bụi cầm tay lâu hơn dự kiến, tới nơi thì ổn nhưng trải nghiệm giao hàng làm mình khó chịu",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Bạn cùng phòng mình không kỳ vọng cao về găng tay tập gym, ai dè nhận hàng lại rất ưng, vẫn dùng được nhưng không như kỳ vọng Mình dùng cho đi học thấy hợp.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Chảo chống dính dùng tốt, mình thấy hãnh diện vì mua được món vừa rẻ vừa hợp á mọi người",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Bạn cùng phòng mình thấy khách khác nhận cát vệ sinh mèo mẫu mới hơn nên hơi ganh tị, dù hàng mình cũng dùng tốt Mình dùng cho đi làm thấy hợp.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Nhà mình thấy hộp cơm inox tạm ổn, có điểm thích nhưng vài chi tiết làm mình chưa hài lòng Phần này làm mình hơi mất hứng.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Nhận tượng trang trí nhỏ xong mình cứ lo hàng bị tráo, mong shop giải thích kỹ hơn ghê",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Đọc vài bình luận xấu nên mình hơi lo, nhưng bột cacao về tay không có vấn đề gì",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
Mẹ mình háo hức muốn thử máy massage cổ nhưng cũng sợ không hợp như kỳ vọng,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"Loa bluetooth nhìn ổn lúc đầu, dùng rồi thấy bình thường hơn tưởng tượng",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mở hộp găng tay tập gym ra hơi bất ngờ, bên ngoài nhìn xịn hơn ảnh nhiều, dùng thử cũng ổn",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mua áo mưa cho chó lúc flash sale, giá hời làm mình hào hứng ghê, chất lượng cũng không tệ Dù vậy giá này cũng khó đòi hỏi quá cao.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Mẹ mình kiểm tra cát vệ sinh mèo thấy không thiếu món nào, thông tin đặt hàng rõ ràng",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hàng về tay thấy phấn phủ tạm ổn, có điểm thích nhưng vài chi tiết làm mình chưa hài lòng",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mở hộp túi tote vải ra hơi bất ngờ, bên ngoài nhìn xịn hơn ảnh nhiều, dùng thử cũng ổn",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Săn sale được thấy dây dắt chó hợp với mình ghê, dùng xong cảm giác an tâm và thích lắm Bạn mình nhìn cũng hỏi link.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Nhà mình mở áo thun oversize ra thấy vỡ một góc, tiếc ghê dù shop có bọc ngoài",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Dầu gội thảo mộc đúng size/đúng số lượng, shop làm việc khá chuẩn Dù vậy giá này cũng khó đòi hỏi quá cao.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tui mua ổ nằm cho mèo mà bị móp/trầy rõ, nhắn shop chờ phản hồi nên khá tức",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Mặt nạ đất sét dùng được nhưng giao lâu quá, mình sốt ruột mấy ngày liền và hơi bực thiệt",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Nhận nước rửa tay khô xong mình cứ lo hàng bị tráo, mong shop giải thích kỹ hơn nè",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mẹ mình nhận yếm ăn dặm có vết lạ, cảm giác không sạch sẽ nên rất thất vọng Mong lần sau kiểm hàng kỹ hơn.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Khăn ướt cho bé nhận được nhìn khá chỉn chu, cảm giác cầm nắm/dùng rất vừa ý nên mình khá vui",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mẹ mình háo hức muốn thử rong biển ăn liền nhưng cũng sợ không hợp như kỳ vọng á Có thể người khác sẽ thấy ổn hơn mình.,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Mua lần này không hiểu sao máy đo huyết áp lại được gửi trong tình trạng bẩn vậy, rất mất cảm tình á Nhắn shop thì đang chờ xử lý.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Nhà mình canh voucher mua miếng dán đau vai, nhận được rồi vui như trúng quà nhỏ vậy nha",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Mẹ mình mua chảo chống dính để chuẩn bị đi chơi, mong là lên hình sẽ đẹp Dù vậy giá này cũng khó đòi hỏi quá cao.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Hàng về tay chọn đồ chơi gỗ hơi lâu nhưng nhận hàng thấy quyết định đúng, khá tự hào vì săn được món ổn Hàng cầm chắc tay.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Màu gối tựa sofa ngoài đời lệch so với ảnh, nhìn buồn ghê vì mình chọn đúng màu đó Mong lần sau kiểm hàng kỹ hơn.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Bình giữ nhiệt chưa dùng lâu nên vẫn thấp thỏm, hy vọng không phát sinh lỗi lun Có thể người khác sẽ thấy ổn hơn mình.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Serum dưỡng ẩm vừa nhận, chưa dùng lâu nhưng mình khá háo hức test kỹ hơn",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Đặt thử chọn mũ bảo hiểm xe đạp mà bị người nhà chê màu, ngại ghê nhưng vẫn dùng tạm á",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Bạn cùng phòng mình cần máy xay mini gấp mà giao trễ, chất lượng tạm được nhưng cảm xúc ko vui nha Dù vậy giá này cũng khó đòi hỏi quá cao.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
"Mua lần này thích sự vừa phải của tiểu thuyết bìa mềm, dùng lên thấy êm và dễ chịu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Khô gà lá chanh vừa nhận, chưa dùng lâu nhưng mình khá háo hức test kỹ hơn Bạn mình nhìn cũng hỏi link.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Không ngờ khóa chống trộm xe giá mềm mà hoàn thiện tốt vậy, shop gói cũng khá gọn gàng Bạn mình nhìn cũng hỏi link.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Áo khoác gió làm mik thích cực, càng dùng càng thấy dễ chịu, chắc sẽ gắn bó lâu",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Dùng khẩu trang đi đường nơi đông người hơi ngượng vì chi tiết hoàn thiện không được đẹp,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Áo sơ mi linen không có tem rõ ràng nên mình hơi sợ hàng không chuẩn, chưa dám dùng nhiều",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mua lần này mở khô gà lá chanh ra thấy vỡ một góc, tiếc ghê dù shop có bọc ngoài luôn Có thể người khác sẽ thấy ổn hơn mình.",0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
